Dates,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-03,0.0,0.0
2017-01-04,15960547.770234022,0.07237695757154171
2017-01-28,25376853.21788096,0.1150774682104085
2017-02-19,4532337.78370849,0.020552980022599497
2017-02-21,25209462.88602953,0.11431839633388483
2017-03-03,5086735.658192953,0.02306703104496779
2017-03-05,26144751.302975226,0.11855968748785632
2017-03-15,764303.2051196527,0.0034659174262117033
2017-03-17,21124114.406777985,0.09579239723884149
2017-03-27,1679180.729701203,0.007614650460505619
2017-04-08,1108910.1850301407,0.005028620982686996
2017-04-10,8897236.101557322,0.0403466653586515
2017-04-20,4883890.272703912,0.02214717966702802
2017-04-22,7728824.034899665,0.035048218726871604
2017-05-02,1656847.7261450374,0.007513376063530083
2017-05-14,3548970.528480799,0.01609366376770291
2017-05-26,1981192.0956186038,0.00898419392052977
2017-05-28,9059102.059660938,0.04108068562854419
2017-06-03,2602105.2613169653,0.011799874591162733
2017-06-07,501704.4885496252,0.0022751001409192758
2017-06-09,1444869.7084023268,0.006552110559543014
2017-06-19,345832.9902689915,0.0015682631964686752
2017-07-01,357826.86454392975,0.0016226523153142424
2017-07-03,2026725.4822341315,0.00919067605626867
2017-07-13,431992.14967783017,0.0019589727081160803
2017-07-15,1885515.6739426255,0.008550326085169277
2017-07-25,1323614.9034988107,0.006002251369483482
2017-07-27,2235957.854779382,0.010139490769166119
2017-08-06,922901.4323171282,0.004185119381310084
2017-08-08,3302268.5320574893,0.014974933998211877
2017-08-18,401098.849673432,0.0018188795799946732
2017-08-30,530974.8801098693,0.0024078337988460512
2017-09-01,1406443.6084462486,0.006377858131230517
2017-09-11,286766.61910077266,0.001300412474708364
2017-09-23,53379745.94082782,0.24206334661923215
2017-09-25,3696770.163195502,0.016763896897845573
2017-10-05,346442.9865039601,0.0015710293716809985
2017-10-17,400838.04675631045,0.0018176969061955792
2017-10-29,453871.4755610747,0.0020581897941423393
2017-10-31,3176963.1866149907,0.014406706654066901
2017-11-10,542633.1174276914,0.0024607008908693346
2017-11-12,2742974.653105074,0.012438680861433201
2017-11-22,820990.1773483576,0.003722978188969972
2017-11-24,6062821.2306118235,0.027493326750990338
2017-12-04,1108650.2275016336,0.005027442142506696
2017-12-06,6903536.9023808185,0.0313057549571723
2017-12-16,839317.8283378752,0.0038060893476313446
2017-12-28,781635.7871595793,0.003544516204459691
2017-12-30,5884105.907852951,0.026682898968754292
2018-01-09,1974573.189822956,0.00895417889405085
2018-01-11,14215798.322521854,0.06446496992751219
2018-01-21,1148025.8741320441,0.00520600051948397
2018-01-23,10865814.0436419,0.04927365735426766
2018-02-02,1929372.84557537,0.008749207019343154
2018-02-04,11796822.382929932,0.05349553946266684
