Dates,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-03,0.0,0.0
2017-01-04,18207924.517741393,0.08365909200223923
2017-01-28,25218057.17263608,0.11586821787775026
2017-02-19,13339558.724958805,0.061290641311326846
2017-02-21,25466745.912178516,0.11701085629988506
2017-02-24,19438884.430772427,0.08931492545623829
2017-03-03,12866470.609919265,0.05911696566242492
2017-03-05,19910945.899334896,0.09148388402099396
2017-03-08,11755991.502816414,0.05401469968492922
2017-03-15,9356010.913126923,0.042987622064919
2017-03-17,12420099.48926951,0.05706604532753479
2017-03-20,14035334.749589633,0.06448749059531998
2017-03-27,10084387.364296893,0.046334258991127635
2017-04-01,14061810.000581246,0.06460913518234206
2017-04-08,19951596.428376827,0.09167065908949476
2017-04-10,22083768.52943343,0.10146724967801003
2017-04-13,18382605.01964045,0.08446168826548335
2017-04-20,12906471.239757318,0.05930075466970626
2017-04-22,27883086.338277746,0.12811310168863302
2017-04-25,55757237.9150779,0.2561851512501143
2017-05-02,27688994.9701109,0.12722131923366464
2017-05-07,12641208.978662685,0.05808196666978815
2017-05-14,10216903.085747216,0.04694312272635202
2017-05-19,17692046.462134305,0.08128881143160539
2017-05-26,10801013.02487249,0.04962690511402007
2017-05-28,12076314.95942092,0.05548647476288718
2017-05-31,22904067.87940359,0.10523624041177893
2017-06-03,44480454.85072561,0.20437224797546
2017-06-06,44872087.39177416,0.2061716635404096
2017-06-09,42151272.01966137,0.19367046147781852
2017-06-12,38765345.93165625,0.17811330657896138
2017-06-19,43229831.53984447,0.19862606803478605
2017-06-24,41909945.855543934,0.19256165153373206
2017-07-01,42956394.83177458,0.19736972128889974
2017-07-03,63134687.99198492,0.29008197315996537
2017-07-06,31621690.039561376,0.14529068778312967
2017-07-13,21494525.81645869,0.09875988397642388
2017-07-15,34308246.12488639,0.15763448031656122
2017-07-18,22923494.29457694,0.10532549804532619
2017-07-25,43517198.29184433,0.19994641849650488
2017-07-27,54845284.40242682,0.25199504145795737
2017-07-30,41025994.04225272,0.18850019982891966
2017-08-06,23667939.080728155,0.10874596339240779
2017-08-08,41968257.94685957,0.19282957534940168
2017-08-11,63927033.26417638,0.29372252461102266
2017-08-18,45133881.38507491,0.20737451605387652
2017-08-23,42463859.01413343,0.19510669019810795
2017-08-30,24748322.744658064,0.11370995125661278
2017-09-01,42522889.1029262,0.1953779129629213
2017-09-04,36619721.54815381,0.16825490742277108
2017-09-11,23463100.93249488,0.10780480321394163
2017-09-16,17980063.594145745,0.08261215016368814
2017-09-23,81521152.36376163,0.3745613938086823
2017-09-25,15890881.924919326,0.07301308568465298
2017-09-28,16783726.509680472,0.07711539658710939
2017-10-05,11453583.706779813,0.052625240847587844
2017-10-10,23614769.45389075,0.1085016674157312
2017-10-17,10602019.063808028,0.04871259694669651
2017-10-22,24516174.84852082,0.1126433122675205
2017-10-29,12464380.932573827,0.05726950318654437
2017-10-31,12440500.604161846,0.05715978136790903
2017-11-03,11742848.024481773,0.05395430996493912
2017-11-10,12273180.208391795,0.056391002237155353
2017-11-12,10896165.1243284,0.05006409597752743
