Dates,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-02,0.0,0.0
2017-01-03,4614974.600922436,0.01472153340747599
2017-01-09,17614986.00220777,0.05619090619737996
2017-01-27,9248815.926705573,0.02950325070421346
2017-02-02,26808150.66033517,0.085516632195525
2017-02-05,30746196.27983132,0.09807879670581054
2017-02-08,24029620.15609738,0.07665326171594493
2017-02-17,56212140.18122225,0.17931385785269138
2017-02-20,57379599.39636731,0.18303799315653213
2017-02-24,92468030.16243865,0.29496829622588794
2017-02-26,124692778.28839754,0.39776359784877896
2017-03-04,76219147.76780486,0.2431351908044763
2017-03-08,65394703.72959934,0.2086057668518622
2017-03-10,68107402.32473579,0.2172591369017715
2017-03-13,54871798.06720359,0.17503823492617976
2017-03-20,17377639.19679772,0.05543378200339125
2017-03-22,12211260.843618888,0.03895329877239345
2017-03-25,9434094.921210643,0.03009428123919512
2017-03-28,3018528.823499044,0.009628952867408691
2017-04-01,5147375.0202744715,0.016419863569050144
2017-04-03,13449068.006022705,0.04290184043710783
2017-04-06,16626801.774689015,0.05303864895304963
2017-04-09,4570777.1504843915,0.014580545796619175
2017-04-15,15348696.463001387,0.04896155824912223
2017-04-18,12746631.96949771,0.040661105336149576
2017-04-21,2324088.67864736,0.007413724252741316
2017-04-25,2779077.344594439,0.008865114872404541
2017-04-27,5594075.534237791,0.01784481540695046
2017-04-30,7087499.076899331,0.022608760276854743
2017-05-03,1593604.1927879783,0.005083516030127839
2017-05-07,2451209.049038636,0.007819231745482845
2017-05-09,6837160.998704322,0.021810194585816154
2017-05-12,5999084.224230868,0.019136772454527582
2017-05-15,2119808.943959673,0.006762082326462021
2017-05-19,3955021.9978255923,0.012616318290604273
2017-05-21,5243776.6280564265,0.01672737977709445
2017-05-24,4813492.239378117,0.015354794540899
2017-05-27,2246366.8039995083,0.007165795439895561
2017-05-31,4276278.042413241,0.01364110867445717
2017-06-02,4396924.748651812,0.014025965508997073
2017-06-05,4570884.668030414,0.014580888772102797
2017-06-08,3235662.348627874,0.010321597729078825
2017-06-12,3311611.282789432,0.010563870952272314
2017-06-20,6683865.953026835,0.02132119121498707
2017-06-24,5873088.582729831,0.0187348527895346
2017-06-29,7007044.487949895,0.0223521142448772
2017-07-02,3036835.8045807183,0.009687351202586967
2017-07-06,13266375.03114636,0.04231905917273951
2017-07-11,46481353.81310298,0.14827314604234973
2017-07-18,55723563.40102218,0.17775532286305248
2017-07-23,82109682.75532213,0.2619256967347383
2017-07-26,118203811.07847628,0.3770641236757731
2017-07-30,93064689.85355204,0.2968716101842929
2017-08-01,112790862.11845528,0.35979709279504324
2017-08-04,103608858.28977682,0.33050696927314044
2017-08-07,75456483.26397416,0.24070232996715
2017-08-11,53911475.65131199,0.17197485543874544
2017-08-13,113921258.54096235,0.3634029996822237
2017-08-16,66074233.14785826,0.2107734310098105
2017-08-19,35350767.2369694,0.11276714302066412
2017-08-23,32292534.50817425,0.10301153672203026
2017-08-25,28161863.24451572,0.08983490623936292
2017-08-28,25430402.21283772,0.08112168497460684
2017-09-04,8508850.032653274,0.027142797273439132
2017-09-06,11224807.65640184,0.035806563458265335
2017-09-09,10173522.39670311,0.03245301714224694
2017-09-12,5153895.497859372,0.016440663559710897
2017-09-16,4833433.369618495,0.015418405728479074
2017-09-18,5227341.183830231,0.016674951548953328
2017-09-21,5164247.944197202,0.016473687335092243
2017-09-24,3356829.949942705,0.010708116192323125
2017-09-28,4004677.742197493,0.012774717580493738
2017-09-30,7362932.870818342,0.023487380020052486
2017-10-03,7235204.072140053,0.023079931672132355
2017-10-06,6060579.881650349,0.019332940462675374
2017-10-10,3767483.9574186136,0.01201808151450759
2017-10-12,8371516.531218974,0.0267047104139954
2017-10-15,8162187.297476375,0.02603696084348052
2017-10-18,2795141.361344102,0.008916358265854884
2017-10-22,4511754.9265705785,0.014392267915099078
2017-10-24,4672977.941348567,0.014906561102678864
2017-10-27,5242269.2712325165,0.01672257138576858
2017-10-30,1944925.585876794,0.006204213341026199
2017-11-03,2837477.313907399,0.009051407793510644
2017-11-05,4065013.117481455,0.012967184347855341
