Dates,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-03,0.0,0.0
2017-01-04,48901686.09558656,0.20248151616038995
2017-01-09,48913508.84000902,0.2025304692212549
2017-01-28,70307233.54850583,0.29111297344876014
2017-02-02,70098483.61630921,0.29024862691708986
2017-02-19,19723104.050319206,0.08166515984114882
2017-02-21,63787251.63029582,0.2641164436858194
2017-02-24,30373679.43349829,0.12576475688472105
2017-02-26,30260198.677344967,0.12529488033453343
2017-03-03,12776277.35677589,0.052901243630516
2017-03-05,60360404.66045692,0.24992729755400037
2017-03-08,18712467.24810458,0.07748053374052906
2017-03-10,18691101.27323889,0.07739206613684371
2017-03-15,4808744.848270282,0.01991100973089161
2017-03-17,33904947.98925593,0.14038626931563594
2017-03-20,13576554.341783864,0.056214857336103645
2017-03-22,13475166.67068464,0.05579505321474852
2017-03-27,2677392.135327896,0.01108596578566692
2017-04-01,24977153.777967613,0.10341999162254922
2017-04-03,25113988.741840083,0.10398656822063407
2017-04-08,26631506.48392349,0.11026997719382838
2017-04-10,30664185.50587884,0.12696762154412025
2017-04-13,14757789.44846066,0.06110585996685719
2017-04-15,14883838.890299635,0.06162777821002038
2017-04-20,9214380.665048428,0.03815291284417233
2017-04-22,55465821.03533533,0.22966086519722562
2017-04-25,47994987.55472929,0.19872725511314637
2017-04-27,47689175.38961565,0.19746101429822915
2017-05-02,19768287.48070728,0.08185224560895693
2017-05-07,22185019.37128973,0.09185892587764534
2017-05-09,22053277.501552828,0.09131343766126787
2017-05-14,14077726.518701294,0.05829000259881071
2017-05-19,19095518.68835394,0.07906659022613788
2017-05-21,19120379.105056573,0.07916952685814865
2017-05-26,18868915.008115325,0.07812831875933092
2017-05-28,27244653.14880368,0.11280876217745764
2017-05-31,18782368.92077069,0.07776996745526674
2017-06-02,36174576.04349099,0.1497838538619722
2017-06-03,36104810.11493705,0.14949498220707005
2017-06-06,69628962.7745078,0.2883045366513468
2017-06-09,79354236.53415045,0.3285728450298798
2017-06-12,66704256.46108714,0.2761945458525075
2017-06-19,74099745.15998282,0.3068161845741747
2017-06-24,80732107.12256205,0.3342780332982158
