,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-02 00:00:00.000000000,92197510.73038808,0.18736707591900384
2017-01-10 00:00:00.000000000,,
2017-01-18 00:00:00.000000001,,
2017-01-26 00:00:00.000000001,159220816.87780717,0.3235742337021373
2017-02-03 00:00:00.000000002,211576497.4624997,0.42997331867949273
2017-02-11 00:00:00.000000002,,
2017-02-19 00:00:00.000000003,196797506.9773724,0.39993892609886533
2017-02-27 00:00:00.000000003,135611754.846668,0.2755950541893554
2017-03-07 00:00:00.000000004,88918914.34160946,0.1807041951794094
2017-03-15 00:00:00.000000004,,
2017-03-23 00:00:00.000000005,90154631.8218912,0.1832154644003264
2017-03-31 00:00:00.000000005,117009224.53218201,0.23779032733601907
2017-04-08 00:00:00.000000006,123294206.98937696,0.25056289327492487
2017-04-16 00:00:00.000000006,134900212.95198122,0.27414903332452756
2017-04-24 00:00:00.000000007,36338777.55798952,0.07384896229381048
2017-05-02 00:00:00.000000007,34276639.58841565,0.06965821182300347
2017-05-10 00:00:00.000000008,41826038.52369736,0.08500037011170394
2017-05-18 00:00:00.000000008,40231116.99359699,0.08175911358484336
2017-05-26 00:00:00.000000009,29459943.399650794,0.05986954970697062
2017-06-03 00:00:00.000000009,31407996.292230874,0.06382845240756146
2017-06-11 00:00:00.000000010,,
2017-06-19 00:00:00.000000010,37759325.65810093,0.07673585090513656
2017-06-27 00:00:00.000000011,44643034.78120749,0.09072517056958099
2017-07-05 00:00:00.000000011,49834991.21719576,0.10127644996968026
2017-07-13 00:00:00.000000012,,
2017-07-21 00:00:00.000000012,219041826.66951415,0.4451446274622363
2017-07-29 00:00:00.000000013,165627267.43315372,0.33659365145068315
2017-08-06 00:00:00.000000013,181556135.2473173,0.3689648658294296
2017-08-14 00:00:00.000000014,109839202.18667156,0.22321915170980533
2017-08-22 00:00:00.000000014,56010081.39196441,0.11382568888531647
2017-08-30 00:00:00.000000015,,
2017-09-07 00:00:00.000000015,49211567.78788466,0.1000095065990398
2017-09-15 00:00:00.000000016,36841372.58185445,0.07487035386118579
2017-09-23 00:00:00.000000016,41142702.84988463,0.08361167093686567
2017-10-01 00:00:00.000000017,43547685.79345349,0.08849916321514747
2017-10-09 00:00:00.000000017,45915305.61354111,0.09331072481874597
2017-10-17 00:00:00.000000018,55301886.87491533,0.11238647068094013
2017-10-25 00:00:00.000000018,32324558.19185611,0.06569112225266982
2017-11-02 00:00:00.000000019,33899811.7528346,0.06889240882986
2017-11-10 00:00:00.000000019,31943719.60215827,0.06491716846168875
2017-11-18 00:00:00.000000020,37263724.75644701,0.07572867304284844
2017-11-26 00:00:00.000000020,67164167.77159601,0.13649342180937613
2017-12-04 00:00:00.000000021,72968098.74404185,0.14828837773094083
2017-12-12 00:00:00.000000021,44091455.20077998,0.08960423083593079
2017-12-20 00:00:00.000000022,83924114.24010931,0.17055358392749878
2017-12-28 00:00:00.000000022,49324568.85268995,0.10023915140095008
2018-01-05 00:00:00.000000023,120713591.60172671,0.2453184744676799
2018-01-13 00:00:00.000000023,107582802.92946813,0.2186336165084881
2018-01-21 00:00:00.000000024,105082554.35670738,0.2135525220143128
2018-01-29 00:00:00.000000024,179995926.25700772,0.36579415336635984
2018-02-06 00:00:00.000000025,204037960.28423703,0.41465323404154353
2018-02-14 00:00:00.000000025,220206118.9968879,0.4475107439350865
2018-02-22 00:00:00.000000026,167353057.1686089,0.3401008630209484
2018-03-02 00:00:00.000000026,84874790.74085708,0.17248558268406944
2018-03-10 00:00:00.000000027,98812887.54057486,0.20081108106846768
2018-03-18 00:00:00.000000027,105168759.75188106,0.21372771169887345
2018-03-26 00:00:00.000000028,72285820.65435076,0.14690182781634656
2018-04-03 00:00:00.000000028,,
2018-04-11 00:00:00.000000029,90894971.97461508,0.18472001011422257
2018-04-19 00:00:00.000000029,59892050.32818085,0.12171476487690445
2018-04-27 00:00:00.000000030,79902255.64690077,0.1623802191761137
2018-05-05 00:00:00.000000030,31907664.83052414,0.06484389666638216
2018-05-13 00:00:00.000000031,26120352.806156334,0.053082714364967955
2018-05-21 00:00:00.000000031,35982155.198966965,0.07312422159215756
2018-05-29 00:00:00.000000032,44085212.64111122,0.08959154448309849
2018-06-06 00:00:00.000000032,33251374.59357201,0.06757463166336419
2018-06-14 00:00:00.000000033,36379297.67803594,0.07393130872972657
2018-06-22 00:00:00.000000033,60645244.51211271,0.12324543301235118
2018-06-30 00:00:00.000000034,67533008.82617903,0.13724299378077343
2018-07-08 00:00:00.000000034,68821385.39516264,0.1398612786834856
2018-07-16 00:00:00.000000035,111399446.77429277,0.2263899365150038
2018-07-24 00:00:00.000000035,220094427.0290204,0.4472837595267528
2018-08-01 00:00:00.000000036,217848367.3593713,0.44271923680474135
2018-08-09 00:00:00.000000036,150109724.5205071,0.3050583462352034
2018-08-17 00:00:00.000000037,74101393.08385757,0.15059149898578444
2018-08-25 00:00:00.000000037,69549501.6315479,0.14134098251778543
2018-09-02 00:00:00.000000038,68027372.49154767,0.13824765728727084
2018-09-10 00:00:00.000000038,56145175.35015574,0.11410023165463974
2018-09-18 00:00:00.000000039,66987388.19697992,0.13613416404074846
2018-09-26 00:00:00.000000039,67367246.23317972,0.13690612511587144
2018-10-04 00:00:00.000000040,62695930.89421618,0.12741291115788647
2018-10-12 00:00:00.000000040,46471342.41141112,0.09444072266895834
2018-10-20 00:00:00.000000041,52110670.31436832,0.1059011663507342
2018-10-28 00:00:00.000000041,26736465.07609805,0.05433479973627887
2018-11-05 00:00:00.000000042,24693110.021508045,0.050182220576496225
2018-11-13 00:00:00.000000042,25435585.017533027,0.05169110479523602
2018-11-21 00:00:00.000000043,27481281.43371573,0.055848442153714234
2018-11-29 00:00:00.000000043,27871117.33233316,0.05664068059739415
2018-12-07 00:00:00.000000044,125036927.27439632,0.25410451171301557
2018-12-15 00:00:00.000000044,33435780.703910865,0.06794938835041649
2018-12-23 00:00:00.000000045,50812232.10122986,0.10326243381522482
2018-12-31 00:00:00.000000045,155445538.81144884,0.3159019787087976
2019-01-08 00:00:00.000000046,136581731.58256635,0.2775662755734793
2019-01-16 00:00:00.000000046,191322887.9828542,0.3888132097465753
2019-01-24 00:00:00.000000047,178100303.86795735,0.36194180180860897
2019-02-01 00:00:00.000000047,217118565.93341607,0.4412361082679783
2019-02-09 00:00:00.000000048,156155097.17859417,0.31734396857807573
2019-02-17 00:00:00.000000048,234508122.0470204,0.4765757856055095
2019-02-25 00:00:00.000000049,184509231.7149005,0.37496625399766165
2019-03-05 00:00:00.000000049,,
2019-03-13 00:00:00.000000050,128629539.49015638,0.2614055466373348
2019-03-21 00:00:00.000000050,87503385.47574764,0.17782750683528412
2019-03-29 00:00:00.000000051,137657325.33355403,0.27975213562981693
2019-04-06 00:00:00.000000051,83228727.12846029,0.16914039339004
2019-04-14 00:00:00.000000052,71519647.16252515,0.1453447826675918
2019-04-22 00:00:00.000000052,41342592.818676576,0.08401789447437104
2019-04-30 00:00:00.000000053,76474943.59871423,0.15541511315922177
2019-05-08 00:00:00.000000053,55694833.65020832,0.11318503115936508
2019-05-16 00:00:00.000000054,,
2019-05-24 00:00:00.000000054,,
2019-06-01 00:00:00.000000055,34725885.10761923,0.07057118462059925
2019-06-09 00:00:00.000000055,,
2019-06-17 00:00:00.000000056,52504421.31187813,0.10670136119828649
2019-06-25 00:00:00.000000056,52204372.73885895,0.10609159176617379
2019-07-03 00:00:00.000000057,,
2019-07-11 00:00:00.000000057,115025598.63150124,0.23375913189718978
2019-07-19 00:00:00.000000058,222610471.12646368,0.45239695425062987
2019-07-27 00:00:00.000000058,218371521.21215636,0.4437824087589033
2019-08-04 00:00:00.000000059,175917843.78864017,0.35750652844675623
2019-08-12 00:00:00.000000059,179614086.3947421,0.36501816475348675
2019-08-20 00:00:00.000000060,135684856.19039887,0.27574361335231
2019-08-28 00:00:00.000000060,64134338.63639204,0.13033609477201757
2019-09-05 00:00:00.000000061,48017644.71400159,0.09758317346429966
2019-09-13 00:00:00.000000061,42397798.74242587,0.08616232165965025
2019-09-21 00:00:00.000000062,60349775.36447989,0.12264497005215116
2019-09-29 00:00:00.000000062,65628657.67281804,0.1333729033162743
2019-10-07 00:00:00.000000063,77715112.07633618,0.15793542785598677
2019-10-15 00:00:00.000000063,94107703.07937746,0.19124903706998997
