,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-03 00:00:00.000000000,140110969.8695286,0.4649967469715992
2017-01-11 00:00:00.000000000,,
2017-01-19 00:00:00.000000001,,
2017-01-27 00:00:00.000000001,79137927.61965102,0.26264095480517147
2017-02-04 00:00:00.000000002,,
2017-02-12 00:00:00.000000002,22082984.057402555,0.07328844957450457
2017-02-20 00:00:00.000000003,50658698.91441506,0.1681248100912596
2017-02-28 00:00:00.000000003,91969152.14051586,0.3052248985707478
2017-03-08 00:00:00.000000004,50566758.64088326,0.16781968103428585
2017-03-16 00:00:00.000000004,94346009.18693724,0.3131131516863437
2017-03-24 00:00:00.000000005,46693716.08945397,0.1549659252650249
2017-04-01 00:00:00.000000005,101883005.37298998,0.33812674421029404
2017-04-09 00:00:00.000000006,125137653.84651408,0.41530368404752555
2017-04-17 00:00:00.000000006,202006862.69470996,0.6704152723120014
2017-04-25 00:00:00.000000007,218530741.27246216,0.7252543030685752
2017-05-03 00:00:00.000000007,213253931.26119432,0.707741759319063
2017-05-11 00:00:00.000000008,196898795.5773671,0.6534627482156452
2017-05-19 00:00:00.000000008,195028832.77015492,0.6472567628947153
2017-05-27 00:00:00.000000009,235559421.50163448,0.7817686567923288
2017-06-04 00:00:00.000000009,257083581.5644273,0.8532024954119225
2017-06-12 00:00:00.000000010,263571524.67339283,0.8747345170874209
2017-06-20 00:00:00.000000010,277017053.7433953,0.9193571992705877
2017-06-28 00:00:00.000000011,275033388.60163045,0.9127738615143751
2017-07-06 00:00:00.000000011,275574543.3039828,0.9145698320685476
2017-07-14 00:00:00.000000012,277435509.5137689,0.9207459597092343
2017-07-22 00:00:00.000000012,273375367.1198124,0.9072712617095751
2017-07-30 00:00:00.000000013,272023742.88114953,0.9027855253343899
2017-08-07 00:00:00.000000013,272861803.506554,0.9055668597648129
2017-08-15 00:00:00.000000014,276866593.4160979,0.9188578553376555
2017-08-23 00:00:00.000000014,276866593.4160979,0.9188578553376555
2017-08-31 00:00:00.000000015,277258114.87040544,0.9201572268486238
2017-09-08 00:00:00.000000015,276510856.10911775,0.9176772433507694
2017-09-16 00:00:00.000000016,276510856.10911775,0.9176772433507694
2017-09-24 00:00:00.000000016,276248472.8580029,0.9168064524459469
2017-10-02 00:00:00.000000017,273817849.769244,0.9087397619474127
2017-10-10 00:00:00.000000017,273817849.769244,0.9087397619474127
2017-10-18 00:00:00.000000018,270598055.6742088,0.8980539906512471
2017-10-26 00:00:00.000000018,263789182.90882137,0.8754568757401381
2017-11-03 00:00:00.000000019,259102920.19412825,0.8599042254386251
2017-11-11 00:00:00.000000019,240465228.82702512,0.7980499262011433
2017-11-19 00:00:00.000000020,212102458.272143,0.7039202798543707
2017-11-27 00:00:00.000000020,208349669.6308947,0.6914656197240653
2017-12-05 00:00:00.000000021,202536935.2550406,0.6721744637332169
2017-12-13 00:00:00.000000021,179856499.29383314,0.5969032058746788
2017-12-21 00:00:00.000000022,179856499.29383314,0.5969032058746788
2017-12-29 00:00:00.000000022,164213439.67700404,0.5449874148321798
2018-01-06 00:00:00.000000023,168836944.40819633,0.5603317855235983
