,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-08 00:00:00.000000000,381852.87904528435,0.054404582272894575
2017-01-16 00:00:00.000000000,,
2017-01-24 00:00:00.000000001,,
2017-02-01 00:00:00.000000001,440614.50904920977,0.06277665986998093
2017-02-09 00:00:00.000000002,,
2017-02-17 00:00:00.000000002,826675.9189886948,0.11778085361065864
2017-02-25 00:00:00.000000003,461080.28614756255,0.06569252646423021
2017-03-05 00:00:00.000000003,858516.7955157999,0.12231739027627464
2017-03-13 00:00:00.000000004,728210.3591414206,0.10375194890486915
2017-03-21 00:00:00.000000004,212537.00108124973,0.030281261176474897
2017-03-29 00:00:00.000000005,801833.3252302277,0.11424139899299596
2017-04-06 00:00:00.000000005,1023767.8842513735,0.1458615795338702
2017-04-14 00:00:00.000000006,565565.9540943516,0.08057914754290825
2017-04-22 00:00:00.000000006,239970.91654259164,0.03418991498711491
2017-04-30 00:00:00.000000007,737468.3676013127,0.10507098592299681
2017-05-08 00:00:00.000000007,375967.8875990327,0.05356611667820435
2017-05-16 00:00:00.000000008,411475.02063455037,0.058625004135947845
2017-05-24 00:00:00.000000008,85927.01241586727,0.012242472095879345
2017-06-01 00:00:00.000000009,122830.42706523226,0.017500295117829176
2017-06-09 00:00:00.000000009,129376.76369607962,0.018432986029337958
2017-06-17 00:00:00.000000010,270687.8909006157,0.03856632341649153
2017-06-25 00:00:00.000000010,,
2017-07-03 00:00:00.000000011,128573.0537202723,0.018318477254095307
2017-07-11 00:00:00.000000011,375398.7013165941,0.05348502172349572
2017-07-19 00:00:00.000000012,,
2017-07-27 00:00:00.000000012,259827.08410321394,0.03701892731347777
2017-08-04 00:00:00.000000013,194591.37924445653,0.027724454319082353
2017-08-12 00:00:00.000000013,121855.45461578367,0.017361385679795213
2017-08-20 00:00:00.000000014,282155.52407436015,0.04020017725579273
2017-08-28 00:00:00.000000014,315569.8354612763,0.04496088943763282
2017-09-05 00:00:00.000000015,282200.174949287,0.04020653890011131
2017-09-13 00:00:00.000000015,463905.89603071037,0.0660951059229557
2017-09-21 00:00:00.000000016,328008.9103883033,0.04673314967816877
2017-09-29 00:00:00.000000016,124885.11876415172,0.01779303781983206
2017-10-07 00:00:00.000000017,423852.58172009006,0.06038850017688293
2017-10-15 00:00:00.000000017,143718.79302383124,0.020476370163229472
2017-10-23 00:00:00.000000018,135111.2169189752,0.01925000365386159
2017-10-31 00:00:00.000000018,352416.69749339984,0.05021065511161882
2017-11-08 00:00:00.000000019,537511.8459416705,0.07658213162698473
2017-11-16 00:00:00.000000019,132193.655886033,0.018834323432594825
2017-11-24 00:00:00.000000020,463035.7024357216,0.06597112487782052
2017-12-02 00:00:00.000000020,581322.2222139844,0.08282402569433549
2017-12-10 00:00:00.000000021,79762.92682746434,0.01136424249507107
2017-12-18 00:00:00.000000021,503950.7078608793,0.07180050027604801
2017-12-26 00:00:00.000000022,502345.6235114304,0.07157181549105213
2018-01-03 00:00:00.000000022,289171.7684962551,0.04119981839468395
2018-01-11 00:00:00.000000023,404424.01515254594,0.05762041040652137
2018-01-19 00:00:00.000000023,575408.2998811011,0.08198143816450126
2018-01-27 00:00:00.000000024,513243.1934859333,0.07312444943670887
2018-02-04 00:00:00.000000024,593838.5549517755,0.0846072932603431
2018-02-12 00:00:00.000000025,402732.068601541,0.057379349908128284
2018-02-20 00:00:00.000000025,424317.7552304137,0.060454775886462093
2018-02-28 00:00:00.000000026,552765.7477054972,0.07875543500908216
2018-03-08 00:00:00.000000026,723529.8877534767,0.1030850975998902
2018-03-16 00:00:00.000000027,343399.7325318582,0.04892596082483351
2018-03-24 00:00:00.000000027,369047.8172842888,0.05258017796873595
2018-04-01 00:00:00.000000028,395564.89626868744,0.05635820527823405
2018-04-09 00:00:00.000000028,271116.7760484584,0.03862742893275677
2018-04-17 00:00:00.000000029,211346.7859905167,0.03011168499051521
2018-04-25 00:00:00.000000029,172719.04936293061,0.024608188773266607
2018-05-03 00:00:00.000000030,74907.23392699,0.010672426462267404
2018-05-11 00:00:00.000000030,56959.07976047293,0.008115258810578509
2018-05-19 00:00:00.000000031,69820.63134942147,0.009947711516781747
2018-05-27 00:00:00.000000031,173804.01143038875,0.024762769009009693
2018-06-04 00:00:00.000000032,168914.16718672198,0.024066087255237553
2018-06-12 00:00:00.000000032,310817.62302132393,0.0442838168087343
2018-06-20 00:00:00.000000033,,
2018-06-28 00:00:00.000000033,360951.4787393011,0.0514266501556649
2018-07-06 00:00:00.000000034,160267.30793540805,0.022834123869976658
2018-07-14 00:00:00.000000034,159055.53245257214,0.022661475861882406
2018-07-22 00:00:00.000000035,122226.77310958564,0.017414289372955794
2018-07-30 00:00:00.000000035,274846.0040667366,0.039158751606143606
2018-08-07 00:00:00.000000036,217283.2824862312,0.030957488779716307
2018-08-15 00:00:00.000000036,442271.8007369996,0.06301278290826723
2018-08-23 00:00:00.000000037,226466.8300158932,0.032265916958609996
2018-08-31 00:00:00.000000037,308915.4816495409,0.0440128087518759
2018-09-08 00:00:00.000000038,523756.69040296937,0.07462236247962947
2018-09-16 00:00:00.000000038,344356.2360338396,0.049062238895062976
2018-09-24 00:00:00.000000039,277909.32428101194,0.03959519890239667
2018-10-02 00:00:00.000000039,347431.6938952875,0.0495004155055636
2018-10-10 00:00:00.000000040,218687.9974689857,0.031157625890218938
2018-10-18 00:00:00.000000040,227960.32227104032,0.032478702632695346
2018-10-26 00:00:00.000000041,290808.5414994484,0.04143301802836728
2018-11-03 00:00:00.000000041,363052.9432951085,0.05172605683188493
2018-11-11 00:00:00.000000042,213603.6587571685,0.03043323348955953
2018-11-19 00:00:00.000000042,449711.9889704685,0.06407282554533107
2018-11-27 00:00:00.000000043,370532.1800279209,0.0527916629134368
2018-12-05 00:00:00.000000043,,
2018-12-13 00:00:00.000000044,302404.4768698598,0.0430851517544977
2018-12-21 00:00:00.000000044,259100.5302986595,0.03691541138259257
2018-12-29 00:00:00.000000045,273329.7754981845,0.03894272657024876
2019-01-06 00:00:00.000000045,300882.1651640947,0.04286826002214162
2019-01-14 00:00:00.000000046,42675.15729166666,0.006080153465617474
2019-01-22 00:00:00.000000046,44657.19092413212,0.006362544191843537
2019-01-30 00:00:00.000000047,44305.34114849613,0.0063124143090621185
2019-02-07 00:00:00.000000047,25056.881328148942,0.003569985291528391
2019-02-15 00:00:00.000000048,31668.251021560965,0.004511941804521188
2019-02-23 00:00:00.000000048,296791.48116742284,0.04228543881988756
2019-03-03 00:00:00.000000049,139324.53824444945,0.019850297639511284
2019-03-11 00:00:00.000000049,95235.11942961447,0.013568646917712392
2019-03-19 00:00:00.000000050,264911.55519475014,0.03774333857497
2019-03-27 00:00:00.000000050,263644.6316031961,0.037562833326607065
2019-04-04 00:00:00.000000051,137975.85877649643,0.019658144202675965
2019-04-12 00:00:00.000000051,148089.20397201242,0.02109904553126954
2019-04-20 00:00:00.000000052,598562.6324077232,0.08528035735051892
2019-04-28 00:00:00.000000052,252623.39700996559,0.0359925802341715
2019-05-06 00:00:00.000000053,391873.41268238716,0.05583226025201861
2019-05-14 00:00:00.000000053,292210.2548434685,0.04163272747965758
2019-05-22 00:00:00.000000054,,
2019-05-30 00:00:00.000000054,199611.15664828426,0.028439648331606154
2019-06-07 00:00:00.000000055,298699.44641361624,0.04255727663467602
2019-06-15 00:00:00.000000055,96992.71371136836,0.013819060592589279
2019-06-23 00:00:00.000000056,286187.9344803453,0.040774695913970704
2019-07-01 00:00:00.000000056,104513.08172389008,0.014890526863270878
2019-07-09 00:00:00.000000057,122794.06577728875,0.017495114534442146
2019-07-17 00:00:00.000000057,372997.24016511213,0.053142872958983026
2019-07-25 00:00:00.000000058,417732.15418749,0.05951649076824589
2019-08-02 00:00:00.000000058,243405.34473359343,0.03467923598305677
2019-08-10 00:00:00.000000059,453378.1394584504,0.06459516123217178
2019-08-18 00:00:00.000000059,223259.52553106574,0.03180895546821797
2019-08-26 00:00:00.000000060,249935.6069458305,0.03560963668784521
2019-09-03 00:00:00.000000060,394115.9052563834,0.05615175992959958
2019-09-11 00:00:00.000000061,,
2019-09-19 00:00:00.000000061,209228.3212833479,0.029809856213574862
2019-09-27 00:00:00.000000062,180471.1028163836,0.025712664483772494
2019-10-05 00:00:00.000000062,295175.5250523885,0.04205520507743266
2019-10-13 00:00:00.000000063,293539.12274660595,0.04182205825895354
2019-10-21 00:00:00.000000063,262643.4165864234,0.0374201849723795
2019-10-29 00:00:00.000000064,499321.4450031956,0.07114094491893405
2019-11-06 00:00:00.000000064,249154.6860202865,0.03549837478810883
2019-11-14 00:00:00.000000065,546286.9184543687,0.07783236222799872
2019-11-22 00:00:00.000000065,446317.344467223,0.06358917274002605
2019-11-30 00:00:00.000000066,404105.0995800841,0.05757497283238683
2019-12-08 00:00:00.000000066,724740.0382329008,0.10325751408522615
2019-12-16 00:00:00.000000067,725840.481109111,0.10341429995297995
2019-12-24 00:00:00.000000067,484554.6791312126,0.06903704634209079
2020-01-01 00:00:00.000000068,319334.9876673083,0.045497330418450325
2020-01-09 00:00:00.000000068,677364.4753213322,0.09650766918005926
2020-01-17 00:00:00.000000069,402022.9397427727,0.057278316600652905
2020-01-25 00:00:00.000000069,615988.0488493077,0.08776304781708263
2020-02-02 00:00:00.000000070,833006.3013787966,0.11868277638893454
2020-02-10 00:00:00.000000070,531412.029407995,0.07571305877545713
2020-02-18 00:00:00.000000071,771160.711654573,0.10987131087692989
2020-02-26 00:00:00.000000071,522450.4917050829,0.07443626150089236
2020-03-05 00:00:00.000000072,438779.0495884913,0.06251515233469958
2020-03-13 00:00:00.000000072,683478.1894207825,0.0973787220906674
2020-03-21 00:00:00.000000073,1058072.5778464228,0.15074914913843762
2020-03-29 00:00:00.000000073,691528.5756977148,0.0985257028431158
2020-04-06 00:00:00.000000074,1033255.3125111895,0.14721330319406586
2020-04-14 00:00:00.000000074,895453.4014500638,0.12757994223465294
2020-04-22 00:00:00.000000075,532529.9230019065,0.07587233093848064
2020-04-30 00:00:00.000000075,379213.27339531423,0.054028503812753474
2020-05-08 00:00:00.000000076,258282.82862731328,0.036798909137108225
2020-05-16 00:00:00.000000076,246800.58027346738,0.03516297299644988
2020-05-24 00:00:00.000000077,663865.2547955982,0.09458436443623108
2020-06-01 00:00:00.000000077,273610.3138977649,0.03898269634729703
2020-06-09 00:00:00.000000078,120885.2024065205,0.01722314875913537
2020-06-17 00:00:00.000000078,228558.2564564425,0.03256389345190515
2020-06-25 00:00:00.000000079,368892.4400646735,0.05255804056139459
2020-07-03 00:00:00.000000079,273024.4646146887,0.03889922732749986
2020-07-11 00:00:00.000000080,245778.3352007997,0.035017328379868595
2020-07-19 00:00:00.000000080,543503.0245838839,0.07743572626837344
2020-07-27 00:00:00.000000081,302512.37868332217,0.04310052509174367
2020-08-04 00:00:00.000000081,452317.0558403458,0.06444398308433662
2020-08-12 00:00:00.000000082,378656.4352759568,0.05394916816559793
2020-08-20 00:00:00.000000082,242834.2352200676,0.03459786701552893
2020-08-28 00:00:00.000000083,458914.8115520705,0.06538399994196104
2020-09-05 00:00:00.000000083,664957.2202083811,0.09473994247531103
2020-09-13 00:00:00.000000084,366437.25206675846,0.05220823705130465
2020-09-21 00:00:00.000000084,355368.2040275427,0.05063117172646597
2020-09-29 00:00:00.000000085,337882.28537926753,0.0481398611932163
2020-10-07 00:00:00.000000085,284055.951709134,0.04047094114755188
2020-10-15 00:00:00.000000086,594747.080037854,0.08473673559404012
2020-10-23 00:00:00.000000086,509326.2017184087,0.0725663750772557
2020-10-31 00:00:00.000000087,374294.5689578486,0.05332771019581595
2020-11-08 00:00:00.000000087,853393.0455113434,0.1215873827420637
2020-11-16 00:00:00.000000088,581422.7681670544,0.08283835100357417
2020-11-24 00:00:00.000000088,484858.80522057007,0.06908037678100526
2020-12-02 00:00:00.000000089,1015108.8650246114,0.14462788365313523
2020-12-10 00:00:00.000000089,1066391.9546512992,0.15193445438210043
2020-12-18 00:00:00.000000090,706151.859584523,0.100609158789052
