,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-02 00:00:00.000000000,70822014.60850833,0.23354735231301701
2017-01-10 00:00:00.000000000,,
2017-01-18 00:00:00.000000001,,
2017-01-26 00:00:00.000000001,86752899.16805324,0.2860820892793819
2017-02-03 00:00:00.000000002,102887027.02107142,0.3392870547520728
2017-02-11 00:00:00.000000002,,
2017-02-19 00:00:00.000000003,106726550.49033087,0.3519485208985259
2017-02-27 00:00:00.000000003,109027134.36574928,0.35953507821192715
2017-03-07 00:00:00.000000004,71192500.59623733,0.23476909137228383
2017-03-15 00:00:00.000000004,,
2017-03-23 00:00:00.000000005,93936463.69953884,0.3097710860662172
2017-03-31 00:00:00.000000005,97411368.39828163,0.32123016127634185
2017-04-08 00:00:00.000000006,109106035.81063186,0.35979526882706087
2017-04-16 00:00:00.000000006,99753196.34895387,0.32895272777597395
2017-04-24 00:00:00.000000007,44879601.60313737,0.14799793800297442
2017-05-02 00:00:00.000000007,55208612.04663546,0.18205956494803271
2017-05-10 00:00:00.000000008,62405839.07209452,0.20579361607723795
2017-05-18 00:00:00.000000008,55791593.92658309,0.18398204449427086
2017-05-26 00:00:00.000000009,47725145.10050931,0.15738159015374084
2017-06-03 00:00:00.000000009,49652634.84602589,0.1637378076260098
2017-06-11 00:00:00.000000010,,
2017-06-19 00:00:00.000000010,52856287.67061826,0.1743023847430208
2017-06-27 00:00:00.000000011,52068420.81777942,0.17170426297999494
2017-07-05 00:00:00.000000011,44456934.16508415,0.14660412194716294
2017-07-13 00:00:00.000000012,,
2017-07-21 00:00:00.000000012,70391349.14282419,0.23212716143311649
2017-07-29 00:00:00.000000013,79899667.43300045,0.26348241973656095
2017-08-06 00:00:00.000000013,82815588.99597247,0.2730981552440727
2017-08-14 00:00:00.000000014,103727104.84537224,0.3420573508624967
2017-08-22 00:00:00.000000014,82721265.42358862,0.27278710760284525
2017-08-30 00:00:00.000000015,,
2017-09-07 00:00:00.000000015,70231024.62834544,0.23159846472667062
2017-09-15 00:00:00.000000016,61014040.70354724,0.20120392986561833
