,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-03 00:00:00.000000000,37722121.72333081,0.1278631725648071
2017-01-11 00:00:00.000000000,,
2017-01-19 00:00:00.000000001,,
2017-01-27 00:00:00.000000001,88882052.5102796,0.30127523847650195
2017-02-04 00:00:00.000000002,,
2017-02-12 00:00:00.000000002,40238215.65881816,0.1363917424957902
2017-02-20 00:00:00.000000003,85479673.79974401,0.2897425113572061
2017-02-28 00:00:00.000000003,53547493.6303056,0.1815049659370039
2017-03-08 00:00:00.000000004,33028013.74899533,0.11195199072931998
2017-03-16 00:00:00.000000004,32225764.161633637,0.1092326798119431
2017-03-24 00:00:00.000000005,20450530.266826734,0.06931926310316215
2017-04-01 00:00:00.000000005,20450530.266826734,0.06931926310316215
2017-04-09 00:00:00.000000006,16901777.927898873,0.05729038689015072
2017-04-17 00:00:00.000000006,41256786.10348932,0.13984429613239674
2017-04-25 00:00:00.000000007,32466220.536775757,0.1100477324543847
2017-05-03 00:00:00.000000007,11075652.092162658,0.037542109245993785
2017-05-11 00:00:00.000000008,9871023.468802117,0.03345889148123083
2017-05-19 00:00:00.000000008,11420701.14494635,0.03871168997379566
2017-05-27 00:00:00.000000009,82362237.90606818,0.2791756284401653
2017-06-04 00:00:00.000000009,39234763.115428336,0.13299043260508242
2017-06-12 00:00:00.000000010,52733803.94859888,0.17874687759432403
2017-06-20 00:00:00.000000010,50074966.99312682,0.16973446490575186
2017-06-28 00:00:00.000000011,29947281.946489874,0.10150952026122824
2017-07-06 00:00:00.000000011,35303217.08125386,0.1196640361552449
2017-07-14 00:00:00.000000012,46059768.38544728,0.15612451909673417
2017-07-22 00:00:00.000000012,22268296.505313113,0.07548077649678209
2017-07-30 00:00:00.000000013,20457794.636926603,0.06934388646381155
2017-08-07 00:00:00.000000013,23612711.02601908,0.0800378135351664
2017-08-15 00:00:00.000000014,92759927.23057508,0.3144197102584053
2017-08-23 00:00:00.000000014,92759927.23057508,0.3144197102584053
2017-08-31 00:00:00.000000015,67950207.04182343,0.23032450593650944
2017-09-08 00:00:00.000000015,32327239.9185927,0.10957664276074977
2017-09-16 00:00:00.000000016,32327239.9185927,0.10957664276074977
2017-09-24 00:00:00.000000016,23298308.14150453,0.07897211127768458
2017-10-02 00:00:00.000000017,8817537.564918099,0.029887988155302535
2017-10-10 00:00:00.000000017,8817537.564918099,0.029887988155302535
2017-10-18 00:00:00.000000018,15647097.32893593,0.05303751259226383
2017-10-26 00:00:00.000000018,5554675.5175634315,0.018828167711585686
2017-11-03 00:00:00.000000019,4166053.736269842,0.014121285427735341
2017-11-11 00:00:00.000000019,3876563.982712152,0.013140028896451819
2017-11-19 00:00:00.000000020,4753043.8127026735,0.0161109511731364
2017-11-27 00:00:00.000000020,4892522.481502699,0.01658372906269124
2017-12-05 00:00:00.000000021,10961307.047650568,0.03715452446840326
2017-12-13 00:00:00.000000021,5098481.391633935,0.017281848851936347
2017-12-21 00:00:00.000000022,5098481.391633935,0.017281848851936347
2017-12-29 00:00:00.000000022,17346529.77916439,0.058797920934072434
2018-01-06 00:00:00.000000023,42699905.30404421,0.14473590325687116
2018-01-14 00:00:00.000000023,42699905.30404421,0.14473590325687116
2018-01-22 00:00:00.000000024,77914732.44509238,0.26410033224101354
2018-01-30 00:00:00.000000024,100870905.03746904,0.34191273842364683
2018-02-07 00:00:00.000000025,97972808.59111504,0.3320893300600492
2018-02-15 00:00:00.000000025,79714456.3651135,0.27020068926341145
2018-02-23 00:00:00.000000026,30053695.487493865,0.10187022035801548
2018-03-03 00:00:00.000000026,30053695.487493865,0.10187022035801548
2018-03-11 00:00:00.000000027,37366949.09954502,0.1266592769086057
2018-03-19 00:00:00.000000027,48796779.61264385,0.1654019118537381
