,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-03 00:00:00.000000000,23526896.67869496,0.049327386876413255
2017-01-11 00:00:00.000000000,,
2017-01-19 00:00:00.000000001,,
2017-01-27 00:00:00.000000001,39631716.18510732,0.08309336431138005
2017-02-04 00:00:00.000000002,,
2017-02-12 00:00:00.000000002,77058937.61068785,0.16156470101940534
2017-02-20 00:00:00.000000003,37102431.13776787,0.0777903690309264
2017-02-28 00:00:00.000000003,81464954.28369191,0.17080252324395784
2017-03-08 00:00:00.000000004,54657982.1870212,0.11459800542520401
2017-03-16 00:00:00.000000004,56962241.11130882,0.11942920237285296
2017-03-24 00:00:00.000000005,79168035.83373286,0.16598671661412287
2017-04-01 00:00:00.000000005,79168035.83373286,0.16598671661412287
2017-04-09 00:00:00.000000006,60390735.8776542,0.12661751496898144
2017-04-17 00:00:00.000000006,79112859.80230944,0.1658710324469546
2017-04-25 00:00:00.000000007,75535496.0757677,0.1583705955237726
2017-05-03 00:00:00.000000007,82535897.00284794,0.1730479025029285
2017-05-11 00:00:00.000000008,86815950.13152204,0.1820216247669828
2017-05-19 00:00:00.000000008,86815950.13152204,0.1820216247669828
2017-05-27 00:00:00.000000009,90157635.68460906,0.18902792986312894
2017-06-04 00:00:00.000000009,89940222.50552374,0.18857209311834977
2017-06-12 00:00:00.000000010,104043190.38837491,0.21814091226027235
2017-06-20 00:00:00.000000010,101853611.73187453,0.2135501583261448
2017-06-28 00:00:00.000000011,100772437.49179208,0.21128332727104632
2017-07-06 00:00:00.000000011,100772437.49179208,0.21128332727104632
2017-07-14 00:00:00.000000012,66713907.27718798,0.13987491674917985
2017-07-22 00:00:00.000000012,155618963.01023856,0.32627663981980326
2017-07-30 00:00:00.000000013,89095774.04091085,0.18680159033253724
2017-08-07 00:00:00.000000013,74371026.76474197,0.15592912485319785
2017-08-15 00:00:00.000000014,111666194.95992476,0.23412359373317643
2017-08-23 00:00:00.000000014,111666194.95992476,0.23412359373317643
2017-08-31 00:00:00.000000015,75287855.16243573,0.15785138216107628
2017-09-08 00:00:00.000000015,87281097.77678658,0.18299687102091797
2017-09-16 00:00:00.000000016,87281097.77678658,0.18299687102091797
2017-09-24 00:00:00.000000016,58185698.43725146,0.12199434956025083
2017-10-02 00:00:00.000000017,80193766.6949178,0.1681373029711652
2017-10-10 00:00:00.000000017,80193766.6949178,0.1681373029711652
2017-10-18 00:00:00.000000018,78794621.21537487,0.16520380131523718
2017-10-26 00:00:00.000000018,69610754.71365489,0.1459485573220119
2017-11-03 00:00:00.000000019,65366094.53522521,0.1370490412642944
2017-11-11 00:00:00.000000019,45599798.79210454,0.09560627341648667
2017-11-19 00:00:00.000000020,48078874.71863774,0.10080399834358442
2017-11-27 00:00:00.000000020,39711018.06930985,0.08325963165957771
2017-12-05 00:00:00.000000021,23332035.51720201,0.048918833549919744
2017-12-13 00:00:00.000000021,40203033.94883045,0.08429121087590627
2017-12-21 00:00:00.000000022,40423182.26359163,0.08475278221022717
2017-12-29 00:00:00.000000022,28656961.28827353,0.06008327555793378
2018-01-06 00:00:00.000000023,47345673.92983142,0.09926674166832167
2018-01-14 00:00:00.000000023,58941070.25041884,0.12357809084889204
2018-01-22 00:00:00.000000024,59458673.45271544,0.12466331741986073
2018-01-30 00:00:00.000000024,71316661.16722704,0.1495252257096673
2018-02-07 00:00:00.000000025,71316661.16722704,0.1495252257096673
2018-02-15 00:00:00.000000025,85505743.75429003,0.17927459621747618
2018-02-23 00:00:00.000000026,82643300.479177,0.17327308871856537
2018-03-03 00:00:00.000000026,82643300.479177,0.17327308871856537
2018-03-11 00:00:00.000000027,64192102.73055933,0.13458760537118175
2018-03-19 00:00:00.000000027,83969459.29868326,0.17605356376560338
2018-03-27 00:00:00.000000028,85365870.67147948,0.17898133298928168
2018-04-04 00:00:00.000000028,99231105.80607142,0.20805171260444785
2018-04-12 00:00:00.000000029,80470689.0591904,0.16871790893818914
2018-04-20 00:00:00.000000029,74603651.13966595,0.15641685397002394
2018-04-28 00:00:00.000000030,65093183.07095978,0.13647684470285754
2018-05-06 00:00:00.000000030,62216147.82428958,0.13044474312109253
2018-05-14 00:00:00.000000031,52761190.90472993,0.1106211206416653
2018-05-22 00:00:00.000000031,87211729.97477749,0.18285143184748173
2018-05-30 00:00:00.000000032,91003274.86848934,0.1908009291562695
2018-06-07 00:00:00.000000032,142776646.36868617,0.29935095004360307
2018-06-15 00:00:00.000000033,129293395.2245316,0.2710814525989258
2018-06-23 00:00:00.000000033,114367066.5348915,0.23978634385706069
2018-07-01 00:00:00.000000034,80939015.32399097,0.1696998196068037
2018-07-09 00:00:00.000000034,79776445.70072615,0.16726233189387976
2018-07-17 00:00:00.000000035,116751366.6602271,0.24478535823273967
2018-07-25 00:00:00.000000035,107968189.84497234,0.22637021548412758
2018-08-02 00:00:00.000000036,110164561.10516156,0.23097521104963703
2018-08-10 00:00:00.000000036,138424752.86555877,0.290226604516634
2018-08-18 00:00:00.000000037,138424752.86555877,0.290226604516634
2018-08-26 00:00:00.000000037,85600345.27610394,0.17947294136810704
2018-09-03 00:00:00.000000038,88548277.13760404,0.18565368749044633
2018-09-11 00:00:00.000000038,88534685.69916551,0.18562519116340326
2018-09-19 00:00:00.000000039,69060986.20573737,0.1447958917472498
2018-09-27 00:00:00.000000039,96006868.16014013,0.2012916532598437
2018-10-05 00:00:00.000000040,85256365.66056478,0.17875174061626012
2018-10-13 00:00:00.000000040,87062395.29007915,0.18253833106471454
2018-10-21 00:00:00.000000041,78615540.47776455,0.16482833382596918
