,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-08 00:00:00.000000000,60824383.47547101,0.3952636433436032
2017-01-16 00:00:00.000000000,,
2017-01-24 00:00:00.000000001,,
2017-02-01 00:00:00.000000001,61368584.96626337,0.3988001044086028
2017-02-09 00:00:00.000000002,,
2017-02-17 00:00:00.000000002,67648047.08058318,0.4396068159890847
2017-02-25 00:00:00.000000003,71105407.91801333,0.4620742700407519
2017-03-05 00:00:00.000000003,58802285.46116564,0.3821231595004002
2017-03-13 00:00:00.000000004,62782448.88401165,0.4079880151014685
2017-03-21 00:00:00.000000004,57019338.64991457,0.3705367855458305
2017-03-29 00:00:00.000000005,74218205.88188228,0.48230260272393594
2017-04-06 00:00:00.000000005,78471869.4072327,0.5099447824965568
2017-04-14 00:00:00.000000006,71455000.32671069,0.4643460755445875
2017-04-22 00:00:00.000000006,59213226.16233522,0.3847936332390772
2017-04-30 00:00:00.000000007,58178905.34257494,0.37807216082547745
2017-05-08 00:00:00.000000007,56146614.33178559,0.3648654384000377
2017-05-16 00:00:00.000000008,54687123.14137864,0.35538102158583706
2017-05-24 00:00:00.000000008,55083143.73619606,0.3579545378995661
2017-06-01 00:00:00.000000009,53185375.49121082,0.34562200367770807
2017-06-09 00:00:00.000000009,56068440.47859264,0.36435743025820894
2017-06-17 00:00:00.000000010,58919442.02667666,0.382884494482845
2017-06-25 00:00:00.000000010,,
2017-07-03 00:00:00.000000011,61360993.66321127,0.3987507727766051
2017-07-11 00:00:00.000000011,80034413.32971328,0.5200988813693083
2017-07-19 00:00:00.000000012,,
2017-07-27 00:00:00.000000012,68002934.66615896,0.441913031885357
2017-08-04 00:00:00.000000013,71180550.97404858,0.4625625827272659
2017-08-12 00:00:00.000000013,80414072.91343686,0.5225660766242082
2017-08-20 00:00:00.000000014,108272458.6125592,0.7036021414377063
2017-08-28 00:00:00.000000014,79370463.46424274,0.515784242603932
2017-09-05 00:00:00.000000015,76239725.3413165,0.4954393268626721
2017-09-13 00:00:00.000000015,74331291.52604191,0.48303748306577154
2017-09-21 00:00:00.000000016,66833371.65640012,0.4343126961327782
2017-09-29 00:00:00.000000016,66270621.76704957,0.4306556994014326
2017-10-07 00:00:00.000000017,68000917.2600659,0.44189992189168537
2017-10-15 00:00:00.000000017,69039450.68613124,0.4486487696771503
