,Total Flooded Area (m^2),Fractional Flooded Area
2017-01-03 00:00:00.000000000,586106358.6435233,0.22668007957411354
2017-01-11 00:00:00.000000000,,
2017-01-19 00:00:00.000000001,,
2017-01-27 00:00:00.000000001,517197960.5220225,0.20002935152936482
2017-02-04 00:00:00.000000002,,
2017-02-12 00:00:00.000000002,278183017.62989306,0.10758891733993989
2017-02-20 00:00:00.000000003,554371909.8937931,0.21440659497231163
2017-02-28 00:00:00.000000003,591261548.7431066,0.22867387964940664
2017-03-08 00:00:00.000000004,351342214.1733607,0.1358836666622858
2017-03-16 00:00:00.000000004,434141938.6482263,0.16790694683299756
2017-03-24 00:00:00.000000005,231162397.14531648,0.0894034159614252
2017-04-01 00:00:00.000000005,301604811.97770816,0.11664743398667772
2017-04-09 00:00:00.000000006,330938844.0797687,0.12799254333937962
2017-04-17 00:00:00.000000006,628853705.8860416,0.24321286740624465
2017-04-25 00:00:00.000000007,628853705.8860416,0.24321286740624465
2017-05-03 00:00:00.000000007,604783410.303808,0.23390353909494457
2017-05-11 00:00:00.000000008,523673083.86556685,0.20253364354585796
2017-05-19 00:00:00.000000008,542239181.5998757,0.20971419098358604
2017-05-27 00:00:00.000000009,686950404.1551509,0.265682106977564
2017-06-04 00:00:00.000000009,870232274.0063704,0.33656744754701473
2017-06-12 00:00:00.000000010,1052247167.5944306,0.4069627775988929
2017-06-20 00:00:00.000000010,1105965943.1647127,0.4277388298312517
2017-06-28 00:00:00.000000011,960806106.5603237,0.37159740971664534
2017-07-06 00:00:00.000000011,877019888.8967607,0.3391925975062014
2017-07-14 00:00:00.000000012,884898052.5266738,0.34223952360108234
2017-07-22 00:00:00.000000012,718730989.9308567,0.277973435345374
2017-07-30 00:00:00.000000013,713690902.5936213,0.2760241519400392
2017-08-07 00:00:00.000000013,660821158.4272916,0.2555764675941068
2017-08-15 00:00:00.000000014,1078056903.3413815,0.41694484461902576
2017-08-23 00:00:00.000000014,1050310189.7064762,0.40621364001439203
2017-08-31 00:00:00.000000015,917892719.807986,0.3550004051280446
2017-09-08 00:00:00.000000015,735140812.870065,0.28432003083064705
2017-09-16 00:00:00.000000016,719781298.2222863,0.27837964825121864
2017-09-24 00:00:00.000000016,587049521.2315803,0.22704485324933332
2017-10-02 00:00:00.000000017,522993157.5528585,0.20227067804753784
2017-10-10 00:00:00.000000017,522993157.5528585,0.20227067804753784
2017-10-18 00:00:00.000000018,601253988.0494329,0.23253851429070252
2017-10-26 00:00:00.000000018,547323715.012726,0.21168066416993675
2017-11-03 00:00:00.000000019,514803839.33208644,0.1991034110855505
2017-11-11 00:00:00.000000019,518279567.718891,0.20044766947087553
2017-11-19 00:00:00.000000020,503482065.22107613,0.19472464839417886
2017-11-27 00:00:00.000000020,496221680.1475388,0.19191665178752687
2017-12-05 00:00:00.000000021,528853120.24594486,0.20453705306630482
2017-12-13 00:00:00.000000021,578077454.5173397,0.2235748537061868
2017-12-21 00:00:00.000000022,578077454.5173397,0.2235748537061868
2017-12-29 00:00:00.000000022,553408356.4935058,0.2140339350305964
2018-01-06 00:00:00.000000023,620523988.2504752,0.23999130014526138
2018-01-14 00:00:00.000000023,620523988.2504752,0.23999130014526138
2018-01-22 00:00:00.000000024,651197856.4653656,0.2518545989906954
2018-01-30 00:00:00.000000024,598296094.1437721,0.23139453143499908
2018-02-07 00:00:00.000000025,576405106.3558513,0.22292806322399653
2018-02-15 00:00:00.000000025,383130547.68591523,0.14817799151286629
2018-02-23 00:00:00.000000026,189348105.47570735,0.07323149285699238
2018-03-03 00:00:00.000000026,189348105.47570735,0.07323149285699238
2018-03-11 00:00:00.000000027,355259754.69849753,0.13739879848926012
2018-03-19 00:00:00.000000027,442035319.6596206,0.1709597583396202
2018-03-27 00:00:00.000000028,327154908.7635072,0.12652908411232291
2018-04-04 00:00:00.000000028,192460308.5146496,0.07443515567708353
2018-04-12 00:00:00.000000029,212243275.48777202,0.08208633444616922
2018-04-20 00:00:00.000000029,98705146.0302715,0.03817479545572524
2018-04-28 00:00:00.000000030,195435855.32554474,0.07558596589765726
2018-05-06 00:00:00.000000030,609335630.1751428,0.2356641368899612
2018-05-14 00:00:00.000000031,575610155.4500608,0.22262061128814117
2018-05-22 00:00:00.000000031,696229219.6779739,0.26927074342562257
2018-05-30 00:00:00.000000032,617819140.5604146,0.23894518440094864
2018-06-07 00:00:00.000000032,708953884.2290727,0.2741920822414523
2018-06-15 00:00:00.000000033,971064847.2026973,0.3755650379650838
2018-06-23 00:00:00.000000033,788657548.5320808,0.30501794294081214
2018-07-01 00:00:00.000000034,699373725.3508012,0.2704868994792567
2018-07-09 00:00:00.000000034,789148236.1512396,0.30520771926198087
2018-07-17 00:00:00.000000035,638956328.2052898,0.2471201159754881
2018-07-25 00:00:00.000000035,591966989.1849277,0.22894671288714338
2018-08-02 00:00:00.000000036,639014237.7423279,0.24714251282935312
2018-08-10 00:00:00.000000036,592018004.8379052,0.22896644349082293
2018-08-18 00:00:00.000000037,593289716.1647868,0.2294582853221247
2018-08-26 00:00:00.000000037,599730032.6630386,0.23194911558659229
2018-09-03 00:00:00.000000038,561094002.0299094,0.21700640362111376
2018-09-11 00:00:00.000000038,519429152.8930174,0.20089227829469258
2018-09-19 00:00:00.000000039,496199570.4603138,0.191908100736023
2018-09-27 00:00:00.000000039,425641368.0291256,0.16461930117628987
2018-10-05 00:00:00.000000040,392919051.2108061,0.15196375279187552
2018-10-13 00:00:00.000000040,465322125.4321557,0.1799660673613514
2018-10-21 00:00:00.000000041,456569274.21383524,0.17658085069988874
2018-10-29 00:00:00.000000041,443929872.3765893,0.17169248773985013
2018-11-06 00:00:00.000000042,448950804.62979287,0.1736343628038343
2018-11-14 00:00:00.000000042,432935087.24440336,0.16744018995821144
2018-11-22 00:00:00.000000043,408502945.1836028,0.15799091539424656
2018-11-30 00:00:00.000000043,437466184.52412724,0.16919261846675548
2018-12-08 00:00:00.000000044,446555945.22090137,0.17270813684949943
2018-12-16 00:00:00.000000044,446555945.22090137,0.17270813684949943
2018-12-24 00:00:00.000000045,508405464.9758434,0.19662880219105755
2019-01-01 00:00:00.000000045,638714760.3140315,0.24702668817351078
2019-01-09 00:00:00.000000046,638714760.3140315,0.24702668817351078
2019-01-17 00:00:00.000000046,534124787.7057617,0.20657590144536897
2019-01-25 00:00:00.000000047,451506122.27343756,0.17462264692369797
2019-02-02 00:00:00.000000047,451506122.27343756,0.17462264692369797
2019-02-10 00:00:00.000000048,400407882.8591384,0.15486010245423024
2019-02-18 00:00:00.000000048,356139611.81952727,0.13773908840297214
2019-02-26 00:00:00.000000049,356139611.81952727,0.13773908840297214
2019-03-06 00:00:00.000000049,217767721.7145691,0.08422294649929818
2019-03-14 00:00:00.000000050,333530214.2036493,0.1289947709679055
2019-03-22 00:00:00.000000050,333530214.2036493,0.1289947709679055
2019-03-30 00:00:00.000000051,196826580.47253433,0.07612383702349682
2019-04-07 00:00:00.000000051,195208931.82716215,0.07549820190071026
2019-04-15 00:00:00.000000052,176789379.56295577,0.06837433178499745
2019-04-23 00:00:00.000000052,137312470.4262703,0.05310640511524677
2019-05-01 00:00:00.000000053,172240642.50538027,0.06661508098867558
2019-05-09 00:00:00.000000053,172240642.50538027,0.06661508098867558
2019-05-17 00:00:00.000000054,218333928.85138097,0.08444193043785328
2019-05-25 00:00:00.000000054,784488545.1968858,0.3034055563938484
2019-06-02 00:00:00.000000055,789647322.9332073,0.30540074400873957
2019-06-10 00:00:00.000000055,630145790.0789211,0.24371258856323094
2019-06-18 00:00:00.000000056,495140208.54584396,0.1914983862882467
2019-06-26 00:00:00.000000056,589588577.2500278,0.2280268480900596
2019-07-04 00:00:00.000000057,623796806.8867321,0.24125708199177703
2019-07-12 00:00:00.000000057,1239386215.3826635,0.47933990440952556
2019-07-20 00:00:00.000000058,1291201331.2987196,0.499379705080136
2019-07-28 00:00:00.000000058,1298972870.3606915,0.5023853934965836
2019-08-05 00:00:00.000000059,1279745059.1913142,0.4949489244980253
2019-08-13 00:00:00.000000059,1267898891.4198112,0.4903673494758614
2019-08-21 00:00:00.000000060,1268969127.4079149,0.49078126953553775
2019-08-29 00:00:00.000000060,776791880.3253889,0.3004288260107076
2019-09-06 00:00:00.000000061,660628446.2658668,0.2555019350328362
2019-09-14 00:00:00.000000061,517916025.07386553,0.20030706721586214
2019-09-22 00:00:00.000000062,519821733.67753077,0.20104411122085075
2019-09-30 00:00:00.000000062,463913175.23056924,0.1794211475885123
2019-10-08 00:00:00.000000063,463589866.44220656,0.17929610601407403
2019-10-16 00:00:00.000000063,447565218.4817382,0.1730984792160419
2019-10-24 00:00:00.000000064,410054675.57179797,0.15859105624357592
2019-11-01 00:00:00.000000064,437402488.27217984,0.16916798356688267
2019-11-09 00:00:00.000000065,433786153.8594027,0.16776934497447404
2019-11-17 00:00:00.000000065,429948609.84610116,0.16628515226870366
2019-11-25 00:00:00.000000066,438800599.4308994,0.16970871127617673
2019-12-03 00:00:00.000000066,450270793.5757065,0.17414487628809192
2019-12-11 00:00:00.000000067,422100206.3761686,0.1632497360906374
2019-12-19 00:00:00.000000067,562633145.4746021,0.21760167639605243
2019-12-27 00:00:00.000000068,636674254.4395306,0.24623751053163398
2020-01-04 00:00:00.000000068,559955743.6309605,0.21656617549417995
2020-01-12 00:00:00.000000069,653684349.5089104,0.25281626479189173
2020-01-20 00:00:00.000000069,810321327.033497,0.3133965366246315
2020-01-28 00:00:00.000000070,760225181.2543575,0.2940215577592709
2020-02-05 00:00:00.000000070,678216800.6599119,0.262304334486149
2020-02-13 00:00:00.000000071,514953124.61087716,0.19916114804468169
2020-02-21 00:00:00.000000071,464007672.37881815,0.1794576949160898
2020-02-29 00:00:00.000000072,379518325.38296133,0.14678094330310443
2020-03-08 00:00:00.000000072,535707203.1360566,0.2071879099151094
2020-03-16 00:00:00.000000073,410057138.70346355,0.15859200887422684
2020-03-24 00:00:00.000000073,692531360.4167154,0.267840574618828
2020-04-01 00:00:00.000000074,615487263.2771571,0.23804331715393695
2020-04-09 00:00:00.000000074,457638047.71248555,0.1769942051331719
2020-04-17 00:00:00.000000075,126235420.88419518,0.04882229108950017
2020-04-25 00:00:00.000000075,169694718.2223153,0.06563042980623407
2020-05-03 00:00:00.000000076,112527314.55490373,0.04352060038488844
2020-05-11 00:00:00.000000076,83343813.62888098,0.032233709849401916
2020-05-19 00:00:00.000000077,385368678.2321861,0.1490436016582674
2020-05-27 00:00:00.000000077,635172568.7555162,0.24565672476582942
2020-06-04 00:00:00.000000078,793178065.5535152,0.30676627947226776
2020-06-12 00:00:00.000000078,866786523.6010058,0.3352347833222342
2020-06-20 00:00:00.000000079,866786523.6010058,0.3352347833222342
2020-06-28 00:00:00.000000079,981329477.7500513,0.3795349441688966
2020-07-06 00:00:00.000000080,1247787915.2540631,0.48258931122335785
2020-07-14 00:00:00.000000080,1382979543.651468,0.5348754682167791
2020-07-22 00:00:00.000000081,1382979543.651468,0.5348754682167791
2020-07-30 00:00:00.000000081,1309094144.9714675,0.5062998559492211
2020-08-07 00:00:00.000000082,1283227485.8930407,0.4962957734960217
2020-08-15 00:00:00.000000082,1279610509.0644743,0.49489688644553026
2020-08-23 00:00:00.000000083,1285861262.3712952,0.49731440203138333
2020-08-31 00:00:00.000000083,726049753.8029723,0.28080401029555013
2020-09-08 00:00:00.000000084,728591292.9135084,0.28178696548673826
2020-09-16 00:00:00.000000084,686251085.4174352,0.2654116413448759
2020-09-24 00:00:00.000000085,722557545.149677,0.2794533780702822
2020-10-02 00:00:00.000000085,732961580.8757162,0.2834772000464312
2020-10-10 00:00:00.000000086,590093836.7193274,0.22822226015992947
2020-10-18 00:00:00.000000086,574954223.4760122,0.2223669257413461
2020-10-26 00:00:00.000000087,547315487.7866497,0.21167748224188881
2020-11-03 00:00:00.000000087,562561127.9188063,0.21757382318300028
2020-11-11 00:00:00.000000088,551893482.1832325,0.21344804848605817
2020-11-19 00:00:00.000000088,591782528.6254584,0.22887537168143532
2020-11-27 00:00:00.000000089,542656752.4491262,0.20987568896418296
2020-12-05 00:00:00.000000089,540351915.0594928,0.20898427955498175
2020-12-13 00:00:00.000000090,555786497.2927576,0.21495369496437441
2020-12-21 00:00:00.000000090,661054201.2717471,0.2556665982841194
